2720,0.38,0.43,0.44,0.41,0.34,0.41,0.42,0.42,0.37,0.45,0.44,0.38,0.4,0.36,0.34,0.36,0.45,0.41,0.43,0.48,0.42,0.43,0.41,0.42,0.44,0.44,0.35,0.31,0.35,0.39,0.41,0.43,0.39,0.48,0.41,0.36,0.37,0.37,0.46,0.43,0.34,0.35,0.4,0.45,0.47,0.39,0.39,0.32,0.42,0.47
2740,0.39,0.35,0.38,0.32,0.33,0.46,0.35,0.4,0.39,0.33,0.43,0.4,0.41,0.53,0.38,0.36,0.28,0.41,0.46,0.4,0.37,0.35,0.35,0.52,0.41,0.42,0.4,0.39,0.39,0.3,0.34,0.37,0.38,0.31,0.42,0.34,0.45,0.34,0.35,0.4,0.45,0.31,0.45,0.41,0.45,0.43,0.41,0.49,0.41,0.49
2760,0.41,0.42,0.46,0.38,0.46,0.38,0.34,0.42,0.4,0.39,0.38,0.45,0.46,0.45,0.34,0.39,0.44,0.46,0.49,0.47,0.46,0.38,0.46,0.43,0.31,0.36,0.41,0.39,0.47,0.34,0.38,0.41,0.34,0.36,0.39,0.5,0.36,0.47,0.38,0.36,0.46,0.37,0.43,0.4,0.34,0.34,0.41,0.31,0.44,0.34
2780,0.39,0.38,0.49,0.5,0.39,0.47,0.43,0.4,0.4,0.5,0.4,0.39,0.38,0.39,0.38,0.35,0.45,0.4,0.45,0.39,0.39,0.4,0.47,0.45,0.41,0.37,0.43,0.41,0.38,0.38,0.36,0.43,0.46,0.44,0.41,0.42,0.42,0.36,0.44,0.34,0.44,0.45,0.39,0.45,0.42,0.37,0.35,0.36,0.37,0.41
2800,0.45,0.44,0.44,0.48,0.41,0.37,0.47,0.36,0.44,0.36,0.35,0.37,0.4,0.41,0.42,0.42,0.43,0.43,0.42,0.39,0.39,0.39,0.38,0.42,0.36,0.41,0.4,0.38,0.41,0.3,0.38,0.36,0.42,0.41,0.3,0.5,0.37,0.3,0.44,0.39,0.41,0.42,0.34,0.37,0.37,0.49,0.33,0.36,0.46,0.42
2820,0.35,0.45,0.45,0.42,0.37,0.39,0.43,0.43,0.4,0.45,0.42,0.4,0.43,0.3,0.35,0.41,0.48,0.56,0.53,0.47,0.36,0.28,0.44,0.39,0.45,0.38,0.38,0.41,0.4,0.4,0.38,0.39,0.4,0.4,0.44,0.45,0.4,0.47,0.36,0.28,0.27,0.35,0.3,0.46,0.35,0.45,0.45,0.41,0.43,0.37
2840,0.38,0.45,0.43,0.46,0.37,0.39,0.39,0.37,0.43,0.42,0.45,0.44,0.36,0.36,0.51,0.43,0.37,0.41,0.49,0.44,0.38,0.44,0.42,0.39,0.38,0.39,0.31,0.45,0.38,0.46,0.35,0.4,0.45,0.39,0.35,0.39,0.32,0.45,0.41,0.4,0.39,0.41,0.4,0.43,0.38,0.4,0.44,0.48,0.39,0.42
2860,0.4,0.38,0.41,0.45,0.4,0.52,0.37,0.51,0.46,0.44,0.41,0.42,0.4,0.3,0.37,0.29,0.41,0.47,0.41,0.36,0.41,0.41,0.26,0.45,0.43,0.41,0.34,0.37,0.35,0.37,0.26,0.32,0.4,0.47,0.37,0.38,0.36,0.47,0.44,0.46,0.46,0.32,0.4,0.36,0.35,0.44,0.33,0.42,0.4,0.39
2880,0.33,0.32,0.46,0.4,0.35,0.44,0.46,0.36,0.42,0.45,0.42,0.42,0.5,0.46,0.35,0.4,0.37,0.37,0.45,0.37,0.35,0.4,0.42,0.45,0.29,0.44,0.49,0.34,0.31,0.36,0.46,0.41,0.39,0.42,0.41,0.41,0.36,0.47,0.36,0.47,0.34,0.36,0.36,0.46,0.41,0.4,0.46,0.43,0.46,0.41
2900,0.38,0.39,0.28,0.38,0.45,0.42,0.41,0.49,0.41,0.37,0.44,0.46,0.42,0.38,0.37,0.45,0.39,0.45,0.41,0.37,0.46,0.43,0.42,0.45,0.46,0.38,0.39,0.41,0.3,0.41,0.4,0.31,0.4,0.39,0.37,0.39,0.32,0.44,0.4,0.34,0.42,0.45,0.39,0.32,0.42,0.42,0.37,0.38,0.31,0.35
2920,0.43,0.32,0.41,0.41,0.43,0.26,0.37,0.43,0.45,0.42,0.52,0.33,0.38,0.36,0.47,0.34,0.38,0.5,0.39,0.44,0.34,0.4,0.43,0.38,0.41,0.38,0.38,0.39,0.44,0.41,0.3,0.47,0.39,0.42,0.43,0.36,0.43,0.47,0.57,0.37,0.38,0.44,0.35,0.48,0.33,0.38,0.41,0.4,0.46,0.34
2940,0.42,0.49,0.44,0.41,0.42,0.38,0.44,0.37,0.4,0.45,0.34,0.39,0.41,0.51,0.45,0.41,0.42,0.37,0.47,0.41,0.32,0.36,0.36,0.38,0.4,0.47,0.37,0.48,0.32,0.37,0.39,0.41,0.36,0.44,0.45,0.5,0.39,0.43,0.38,0.39,0.38,0.43,0.4,0.38,0.41,0.37,0.42,0.36,0.39,0.5
2960,0.42,0.42,0.51,0.41,0.41,0.33,0.47,0.4,0.38,0.47,0.36,0.43,0.44,0.46,0.53,0.44,0.38,0.32,0.37,0.4,0.45,0.42,0.38,0.39,0.37,0.41,0.46,0.45,0.39,0.39,0.5,0.27,0.38,0.43,0.41,0.39,0.52,0.43,0.31,0.37,0.42,0.4,0.41,0.43,0.37,0.34,0.45,0.42,0.34,0.37
2980,0.39,0.39,0.49,0.39,0.34,0.36,0.29,0.38,0.42,0.41,0.38,0.41,0.42,0.29,0.42,0.47,0.44,0.4,0.36,0.34,0.44,0.35,0.42,0.38,0.39,0.28,0.28,0.39,0.42,0.39,0.48,0.4,0.4,0.35,0.37,0.36,0.36,0.42,0.4,0.39,0.41,0.4,0.39,0.4,0.37,0.43,0.36,0.44,0.33,0.43
3000,0.44,0.37,0.39,0.36,0.41,0.32,0.4,0.43,0.39,0.41,0.38,0.36,0.42,0.37,0.39,0.48,0.38,0.31,0.38,0.38,0.46,0.45,0.47,0.34,0.38,0.35,0.41,0.33,0.48,0.43,0.3,0.51,0.29,0.43,0.41,0.34,0.49,0.35,0.44,0.38,0.44,0.37,0.37,0.43,0.41,0.41,0.45,0.38,0.36,0.46
3020,0.33,0.38,0.35,0.38,0.44,0.38,0.49,0.5,0.36,0.35,0.4,0.41,0.42,0.47,0.38,0.38,0.46,0.34,0.42,0.43,0.41,0.38,0.36,0.36,0.33,0.35,0.47,0.4,0.38,0.41,0.43,0.39,0.34,0.48,0.34,0.33,0.36,0.38,0.42,0.37,0.45,0.31,0.53,0.41,0.41,0.46,0.42,0.31,0.39,0.39
3040,0.29,0.3,0.39,0.37,0.4,0.35,0.45,0.45,0.33,0.36,0.33,0.44,0.35,0.43,0.44,0.38,0.37,0.33,0.4,0.4,0.38,0.43,0.36,0.3,0.36,0.5,0.37,0.44,0.34,0.47,0.28,0.43,0.44,0.41,0.46,0.39,0.36,0.46,0.35,0.36,0.43,0.38,0.42,0.38,0.45,0.38,0.37,0.38,0.34,0.46
3060,0.38,0.53,0.36,0.3,0.34,0.42,0.35,0.41,0.49,0.43,0.35,0.32,0.31,0.38,0.37,0.32,0.37,0.43,0.41,0.44,0.4,0.38,0.36,0.4,0.42,0.37,0.31,0.36,0.45,0.35,0.4,0.39,0.37,0.43,0.34,0.39,0.43,0.39,0.4,0.42,0.37,0.37,0.35,0.4,0.43,0.44,0.45,0.25,0.47,0.41
3080,0.45,0.42,0.29,0.38,0.45,0.38,0.38,0.39,0.42,0.44,0.35,0.35,0.33,0.48,0.4,0.37,0.51,0.36,0.42,0.44,0.44,0.46,0.43,0.42,0.39,0.38,0.38,0.48,0.37,0.4,0.4,0.35,0.35,0.35,0.4,0.38,0.38,0.42,0.45,0.39,0.36,0.41,0.4,0.43,0.31,0.39,0.39,0.48,0.42,0.39
3100,0.47,0.51,0.42,0.47,0.32,0.4,0.35,0.51,0.45,0.41,0.44,0.42,0.44,0.52,0.35,0.36,0.4,0.39,0.39,0.29,0.34,0.4,0.44,0.39,0.36,0.38,0.44,0.37,0.45,0.39,0.46,0.36,0.39,0.51,0.38,0.45,0.5,0.51,0.32,0.36,0.38,0.36,0.34,0.44,0.44,0.5,0.35,0.54,0.46,0.43
3120,0.37,0.38,0.42,0.45,0.33,0.32,0.42,0.42,0.39,0.36,0.37,0.44,0.44,0.45,0.39,0.37,0.48,0.43,0.36,0.36,0.39,0.37,0.35,0.39,0.48,0.4,0.4,0.36,0.37,0.39,0.41,0.35,0.37,0.39,0.39,0.4,0.42,0.4,0.36,0.5,0.37,0.47,0.38,0.41,0.39,0.41,0.47,0.41,0.34,0.37
3140,0.44,0.44,0.39,0.4,0.3,0.47,0.36,0.37,0.36,0.35,0.41,0.41,0.37,0.38,0.36,0.49,0.38,0.35,0.35,0.42,0.39,0.41,0.36,0.42,0.48,0.36,0.48,0.41,0.49,0.35,0.4,0.38,0.31,0.47,0.35,0.4,0.47,0.49,0.4,0.42,0.28,0.41,0.43,0.44,0.48,0.41,0.4,0.42,0.45,0.35
3160,0.38,0.34,0.36,0.4,0.5,0.39,0.38,0.41,0.36,0.36,0.5,0.38,0.48,0.35,0.43,0.42,0.36,0.43,0.39,0.41,0.38,0.43,0.37,0.49,0.45,0.4,0.46,0.43,0.36,0.36,0.46,0.45,0.4,0.37,0.46,0.36,0.43,0.35,0.38,0.45,0.3,0.4,0.37,0.41,0.33,0.39,0.46,0.38,0.39,0.34
3180,0.36,0.38,0.46,0.43,0.46,0.33,0.42,0.41,0.32,0.39,0.34,0.37,0.34,0.35,0.36,0.4,0.4,0.39,0.37,0.37,0.31,0.43,0.4,0.28,0.37,0.33,0.36,0.34,0.47,0.42,0.37,0.44,0.32,0.35,0.42,0.43,0.4,0.44,0.35,0.46,0.4,0.34,0.4,0.31,0.36,0.41,0.46,0.44,0.42,0.37
3200,0.39,0.38,0.38,0.41,0.42,0.37,0.38,0.3,0.37,0.46,0.4,0.4,0.36,0.42,0.41,0.37,0.34,0.4,0.35,0.34,0.33,0.35,0.32,0.45,0.4,0.4,0.49,0.4,0.41,0.35,0.29,0.34,0.45,0.35,0.36,0.37,0.41,0.47,0.3,0.35,0.37,0.37,0.41,0.33,0.38,0.47,0.39,0.37,0.39,0.37
3220,0.33,0.42,0.5,0.34,0.44,0.38,0.41,0.33,0.43,0.4,0.4,0.39,0.3,0.39,0.4,0.41,0.39,0.39,0.46,0.37,0.35,0.34,0.42,0.45,0.42,0.3,0.36,0.42,0.37,0.37,0.48,0.42,0.43,0.38,0.4,0.43,0.44,0.45,0.35,0.36,0.4,0.38,0.39,0.46,0.41,0.39,0.48,0.48,0.47,0.42
3240,0.37,0.32,0.39,0.47,0.34,0.42,0.43,0.34,0.39,0.38,0.37,0.42,0.44,0.36,0.41,0.45,0.35,0.38,0.42,0.38,0.39,0.42,0.53,0.4,0.4,0.46,0.27,0.38,0.36,0.32,0.47,0.41,0.35,0.34,0.46,0.31,0.43,0.37,0.4,0.39,0.4,0.43,0.32,0.42,0.41,0.37,0.35,0.4,0.44,0.41
3260,0.35,0.41,0.39,0.41,0.36,0.37,0.34,0.36,0.36,0.36,0.42,0.38,0.46,0.36,0.51,0.4,0.41,0.45,0.39,0.31,0.41,0.41,0.45,0.42,0.47,0.29,0.4,0.48,0.42,0.38,0.47,0.42,0.42,0.45,0.37,0.38,0.33,0.33,0.37,0.4,0.37,0.38,0.32,0.43,0.38,0.36,0.43,0.43,0.41,0.39
3280,0.33,0.47,0.42,0.4,0.38,0.49,0.3,0.35,0.48,0.4,0.38,0.43,0.36,0.37,0.4,0.5,0.37,0.43,0.39,0.47,0.41,0.42,0.37,0.46,0.47,0.35,0.51,0.37,0.39,0.43,0.48,0.36,0.34,0.39,0.39,0.44,0.38,0.39,0.39,0.37,0.36,0.43,0.35,0.39,0.39,0.41,0.41,0.39,0.4,0.3
3300,0.41,0.44,0.39,0.35,0.41,0.45,0.42,0.36,0.44,0.4,0.35,0.35,0.38,0.42,0.45,0.46,0.44,0.47,0.41,0.5,0.48,0.33,0.34,0.39,0.37,0.42,0.36,0.34,0.45,0.38,0.35,0.33,0.37,0.36,0.44,0.41,0.31,0.34,0.37,0.39,0.38,0.4,0.42,0.48,0.27,0.48,0.41,0.41,0.46,0.37
3320,0.42,0.34,0.45,0.35,0.48,0.36,0.32,0.4,0.4,0.38,0.32,0.34,0.44,0.41,0.38,0.43,0.44,0.35,0.38,0.41,0.34,0.41,0.4,0.44,0.44,0.35,0.34,0.43,0.41,0.36,0.52,0.31,0.39,0.41,0.33,0.42,0.38,0.36,0.4,0.44,0.33,0.31,0.38,0.39,0.41,0.46,0.41,0.47,0.41,0.28
3340,0.4,0.35,0.39,0.29,0.47,0.35,0.29,0.31,0.43,0.46,0.4,0.35,0.42,0.34,0.35,0.39,0.38,0.28,0.37,0.39,0.35,0.47,0.4,0.33,0.36,0.41,0.43,0.36,0.42,0.37,0.35,0.29,0.45,0.37,0.38,0.33,0.35,0.29,0.32,0.36,0.33,0.35,0.36,0.46,0.42,0.36,0.45,0.37,0.31,0.36
3360,0.4,0.44,0.35,0.34,0.39,0.41,0.4,0.37,0.43,0.33,0.36,0.37,0.29,0.37,0.42,0.44,0.44,0.39,0.32,0.38,0.36,0.4,0.5,0.46,0.42,0.42,0.36,0.39,0.38,0.48,0.43,0.38,0.32,0.34,0.37,0.4,0.31,0.35,0.37,0.44,0.36,0.36,0.32,0.43,0.41,0.45,0.4,0.36,0.38,0.44
3380,0.33,0.41,0.31,0.4,0.33,0.37,0.43,0.43,0.49,0.37,0.44,0.33,0.44,0.41,0.41,0.38,0.4,0.31,0.39,0.4,0.41,0.36,0.36,0.43,0.34,0.35,0.45,0.32,0.39,0.36,0.36,0.37,0.38,0.39,0.33,0.45,0.38,0.41,0.28,0.4,0.35,0.38,0.41,0.33,0.4,0.4,0.38,0.34,0.45,0.41
3400,0.37,0.3,0.36,0.38,0.39,0.38,0.39,0.41,0.36,0.38,0.4,0.37,0.38,0.42,0.31,0.4,0.33,0.32,0.37,0.38,0.38,0.4,0.44,0.42,0.41,0.42,0.44,0.41,0.42,0.35,0.28,0.35,0.34,0.39,0.51,0.28,0.46,0.44,0.38,0.36,0.38,0.41,0.39,0.46,0.33,0.3,0.41,0.32,0.4,0.38
3420,0.36,0.32,0.34,0.48,0.47,0.28,0.43,0.29,0.31,0.31,0.41,0.34,0.35,0.34,0.37,0.37,0.38,0.41,0.42,0.38,0.39,0.43,0.37,0.3,0.41,0.55,0.39,0.34,0.4,0.34,0.43,0.35,0.39,0.37,0.4,0.32,0.43,0.4,0.34,0.38,0.37,0.43,0.35,0.33,0.31,0.42,0.44,0.42,0.35,0.39
3440,0.32,0.39,0.39,0.32,0.34,0.33,0.31,0.42,0.41,0.42,0.42,0.41,0.38,0.33,0.35,0.38,0.44,0.34,0.3,0.36,0.36,0.41,0.43,0.36,0.28,0.43,0.43,0.32,0.41,0.4,0.38,0.27,0.31,0.3,0.31,0.31,0.32,0.43,0.32,0.37,0.31,0.3,0.41,0.29,0.35,0.36,0.45,0.5,0.41,0.4
3460,0.38,0.32,0.36,0.31,0.37,0.4,0.36,0.37,0.3,0.31,0.35,0.36,0.39,0.38,0.42,0.32,0.25,0.38,0.43,0.43,0.37,0.37,0.4,0.35,0.27,0.45,0.31,0.34,0.29,0.36,0.43,0.34,0.38,0.47,0.34,0.34,0.32,0.31,0.32,0.39,0.44,0.33,0.46,0.44,0.43,0.35,0.42,0.35,0.35,0.39
3480,0.32,0.38,0.33,0.44,0.42,0.36,0.42,0.37,0.29,0.36,0.35,0.28,0.37,0.42,0.48,0.3,0.33,0.37,0.29,0.38,0.39,0.39,0.33,0.43,0.35,0.47,0.36,0.28,0.36,0.39,0.33,0.41,0.37,0.34,0.28,0.36,0.44,0.45,0.34,0.36,0.36,0.28,0.29,0.33,0.3,0.43,0.37,0.35,0.41,0.39
3500,0.37,0.38,0.41,0.38,0.39,0.4,0.34,0.36,0.39,0.34,0.42,0.29,0.44,0.35,0.39,0.35,0.42,0.44,0.41,0.44,0.36,0.35,0.35,0.29,0.34,0.33,0.4,0.37,0.41,0.29,0.34,0.34,0.51,0.35,0.38,0.36,0.37,0.37,0.33,0.36,0.36,0.36,0.33,0.4,0.35,0.48,0.32,0.38,0.35,0.44
3520,0.35,0.47,0.43,0.3,0.34,0.4,0.31,0.37,0.34,0.35,0.34,0.42,0.41,0.34,0.37,0.34,0.36,0.34,0.32,0.38,0.33,0.35,0.34,0.44,0.39,0.44,0.4,0.35,0.36,0.35,0.44,0.31,0.38,0.35,0.36,0.38,0.37,0.38,0.36,0.43,0.37,0.39,0.32,0.34,0.42,0.4,0.36,0.33,0.35,0.41
3540,0.38,0.35,0.33,0.27,0.37,0.32,0.39,0.33,0.34,0.34,0.36,0.37,0.4,0.33,0.38,0.35,0.38,0.41,0.37,0.37,0.26,0.32,0.4,0.3,0.37,0.36,0.38,0.38,0.39,0.39,0.39,0.41,0.36,0.36,0.45,0.39,0.35,0.36,0.33,0.33,0.42,0.37,0.28,0.24,0.38,0.4,0.3,0.46,0.4,0.39
3560,0.34,0.33,0.38,0.43,0.38,0.37,0.3,0.39,0.36,0.33,0.28,0.31,0.45,0.49,0.33,0.37,0.36,0.32,0.37,0.33,0.4,0.32,0.3,0.39,0.27,0.38,0.36,0.32,0.36,0.33,0.36,0.33,0.32,0.41,0.47,0.46,0.34,0.43,0.26,0.35,0.3,0.48,0.36,0.31,0.35,0.41,0.28,0.36,0.32,0.43
3580,0.36,0.34,0.36,0.28,0.28,0.34,0.31,0.31,0.38,0.39,0.37,0.37,0.33,0.36,0.45,0.33,0.29,0.42,0.36,0.31,0.43,0.37,0.36,0.4,0.4,0.36,0.29,0.35,0.32,0.39,0.27,0.37,0.37,0.3,0.35,0.41,0.36,0.43,0.4,0.44,0.42,0.45,0.38,0.26,0.36,0.47,0.3,0.4,0.28,0.36
3600,0.36,0.3,0.36,0.35,0.31,0.34,0.4,0.34,0.37,0.34,0.31,0.33,0.33,0.3,0.34,0.31,0.43,0.39,0.37,0.35,0.3,0.4,0.42,0.34,0.37,0.35,0.37,0.34,0.38,0.39,0.36,0.33,0.28,0.46,0.41,0.4,0.4,0.36,0.39,0.4,0.4,0.29,0.31,0.46,0.4,0.31,0.35,0.36,0.43,0.3
3620,0.37,0.35,0.39,0.35,0.4,0.34,0.34,0.34,0.41,0.34,0.32,0.36,0.27,0.39,0.35,0.31,0.38,0.36,0.33,0.32,0.32,0.33,0.46,0.34,0.35,0.41,0.28,0.29,0.35,0.29,0.31,0.33,0.36,0.4,0.32,0.39,0.41,0.41,0.36,0.35,0.34,0.39,0.37,0.36,0.29,0.32,0.38,0.31,0.33,0.33
3640,0.26,0.32,0.35,0.39,0.29,0.29,0.36,0.3,0.33,0.3,0.41,0.29,0.3,0.36,0.32,0.36,0.25,0.38,0.37,0.29,0.37,0.3,0.34,0.37,0.29,0.35,0.29,0.38,0.36,0.35,0.31,0.31,0.3,0.33,0.31,0.38,0.38,0.41,0.21,0.3,0.31,0.41,0.28,0.35,0.42,0.35,0.37,0.37,0.3,0.3
3660,0.32,0.39,0.35,0.34,0.33,0.37,0.31,0.34,0.3,0.4,0.34,0.27,0.34,0.36,0.38,0.36,0.35,0.37,0.34,0.33,0.4,0.34,0.4,0.38,0.42,0.3,0.38,0.37,0.38,0.46,0.36,0.33,0.31,0.28,0.31,0.34,0.37,0.36,0.31,0.33,0.29,0.36,0.29,0.34,0.39,0.36,0.38,0.33,0.28,0.39
3680,0.34,0.33,0.32,0.34,0.37,0.3,0.31,0.4,0.28,0.4,0.4,0.36,0.34,0.32,0.32,0.26,0.38,0.37,0.32,0.3,0.32,0.39,0.39,0.33,0.33,0.29,0.37,0.36,0.35,0.33,0.36,0.31,0.33,0.3,0.32,0.39,0.27,0.36,0.39,0.33,0.37,0.32,0.34,0.32,0.33,0.35,0.37,0.32,0.3,0.36
3700,0.28,0.36,0.38,0.24,0.31,0.29,0.39,0.42,0.42,0.38,0.29,0.22,0.34,0.29,0.31,0.33,0.42,0.31,0.35,0.3,0.38,0.38,0.39,0.36,0.38,0.37,0.33,0.3,0.33,0.28,0.34,0.38,0.4,0.31,0.3,0.41,0.31,0.31,0.31,0.41,0.39,0.34,0.32,0.33,0.37,0.36,0.34,0.3,0.36,0.32
3720,0.35,0.35,0.36,0.38,0.33,0.29,0.36,0.32,0.28,0.33,0.3,0.38,0.32,0.36,0.29,0.32,0.22,0.31,0.41,0.29,0.2,0.35,0.28,0.38,0.38,0.36,0.38,0.34,0.39,0.3,0.36,0.44,0.35,0.33,0.36,0.28,0.31,0.32,0.29,0.3,0.37,0.29,0.37,0.33,0.35,0.42,0.35,0.33,0.3,0.29
3740,0.31,0.34,0.35,0.31,0.41,0.33,0.3,0.36,0.25,0.37,0.28,0.31,0.32,0.31,0.32,0.25,0.38,0.26,0.31,0.39,0.35,0.28,0.35,0.35,0.35,0.35,0.31,0.35,0.26,0.32,0.28,0.37,0.31,0.29,0.26,0.32,0.25,0.29,0.43,0.34,0.43,0.37,0.35,0.33,0.33,0.32,0.33,0.28,0.32,0.37
3760,0.29,0.35,0.3,0.32,0.23,0.31,0.32,0.26,0.28,0.33,0.26,0.29,0.34,0.39,0.31,0.33,0.38,0.39,0.31,0.29,0.4,0.3,0.25,0.34,0.3,0.35,0.29,0.4,0.38,0.35,0.24,0.35,0.32,0.33,0.38,0.27,0.32,0.34,0.28,0.35,0.3,0.25,0.21,0.3,0.25,0.29,0.34,0.39,0.27,0.28
3780,0.28,0.37,0.35,0.28,0.38,0.3,0.33,0.32,0.24,0.36,0.27,0.3,0.25,0.27,0.27,0.33,0.34,0.22,0.29,0.36,0.33,0.3,0.29,0.26,0.33,0.21,0.3,0.39,0.3,0.27,0.33,0.34,0.3,0.19,0.27,0.29,0.37,0.35,0.35,0.26,0.3,0.35,0.29,0.32,0.34,0.32,0.29,0.38,0.26,0.28
3800,0.36,0.36,0.35,0.39,0.32,0.33,0.24,0.24,0.33,0.29,0.32,0.25,0.36,0.26,0.45,0.34,0.33,0.27,0.32,0.27,0.33,0.24,0.26,0.25,0.36,0.32,0.38,0.29,0.34,0.35,0.27,0.38,0.24,0.39,0.27,0.29,0.28,0.31,0.35,0.3,0.34,0.31,0.35,0.35,0.34,0.3,0.37,0.33,0.28,0.31
3820,0.38,0.33,0.33,0.33,0.33,0.3,0.29,0.27,0.28,0.34,0.31,0.2,0.35,0.28,0.32,0.42,0.27,0.29,0.29,0.28,0.29,0.29,0.32,0.3,0.32,0.34,0.33,0.24,0.33,0.29,0.24,0.23,0.24,0.22,0.32,0.36,0.28,0.31,0.26,0.29,0.24,0.2,0.34,0.28,0.3,0.3,0.3,0.32,0.33,0.28
3840,0.22,0.23,0.25,0.29,0.26,0.25,0.32,0.24,0.32,0.29,0.25,0.26,0.26,0.21,0.31,0.33,0.35,0.25,0.33,0.29,0.23,0.34,0.27,0.29,0.26,0.29,0.32,0.31,0.28,0.29,0.29,0.28,0.3,0.25,0.3,0.24,0.23,0.24,0.21,0.27,0.27,0.29,0.31,0.28,0.24,0.41,0.27,0.25,0.41,0.23
3860,0.32,0.34,0.32,0.31,0.3,0.36,0.25,0.32,0.23,0.25,0.35,0.38,0.23,0.3,0.31,0.19,0.34,0.19,0.28,0.24,0.27,0.33,0.34,0.28,0.27,0.25,0.26,0.28,0.25,0.32,0.19,0.29,0.27,0.2,0.25,0.34,0.31,0.28,0.28,0.29,0.33,0.28,0.19,0.29,0.23,0.28,0.27,0.29,0.3,0.37
3880,0.27,0.31,0.28,0.34,0.31,0.27,0.25,0.3,0.24,0.29,0.35,0.22,0.35,0.36,0.3,0.31,0.34,0.25,0.29,0.24,0.22,0.28,0.32,0.28,0.31,0.32,0.31,0.23,0.29,0.24,0.25,0.26,0.29,0.27,0.29,0.28,0.24,0.23,0.34,0.26,0.3,0.19,0.32,0.3,0.24,0.22,0.27,0.27,0.31,0.28
3900,0.36,0.29,0.3,0.22,0.24,0.26,0.27,0.27,0.22,0.28,0.23,0.27,0.28,0.3,0.3,0.33,0.24,0.27,0.29,0.23,0.26,0.27,0.33,0.32,0.25,0.32,0.21,0.31,0.33,0.32,0.32,0.27,0.34,0.3,0.31,0.28,0.17,0.27,0.29,0.22,0.28,0.2,0.31,0.27,0.29,0.21,0.42,0.27,0.34,0.32
3920,0.27,0.17,0.23,0.28,0.25,0.27,0.26,0.24,0.26,0.26,0.25,0.25,0.27,0.35,0.34,0.21,0.3,0.21,0.34,0.22,0.34,0.29,0.26,0.29,0.25,0.26,0.31,0.23,0.34,0.27,0.24,0.25,0.33,0.25,0.16,0.29,0.27,0.22,0.28,0.25,0.26,0.23,0.25,0.27,0.23,0.22,0.34,0.21,0.26,0.22
3940,0.24,0.21,0.23,0.32,0.23,0.25,0.24,0.24,0.2,0.24,0.25,0.28,0.33,0.25,0.23,0.23,0.22,0.21,0.25,0.22,0.27,0.22,0.34,0.28,0.33,0.22,0.22,0.32,0.25,0.3,0.25,0.28,0.26,0.31,0.3,0.2,0.22,0.24,0.3,0.21,0.2,0.29,0.22,0.27,0.31,0.2,0.26,0.29,0.32,0.22
3960,0.25,0.18,0.22,0.27,0.24,0.25,0.28,0.26,0.28,0.26,0.24,0.31,0.27,0.28,0.23,0.26,0.23,0.26,0.3,0.34,0.31,0.35,0.23,0.27,0.21,0.29,0.26,0.21,0.22,0.33,0.2,0.25,0.25,0.23,0.3,0.24,0.29,0.23,0.34,0.23,0.26,0.31,0.27,0.28,0.23,0.23,0.21,0.24,0.23,0.23
3980,0.25,0.26,0.24,0.26,0.23,0.25,0.28,0.23,0.33,0.24,0.3,0.23,0.21,0.32,0.23,0.3,0.26,0.21,0.31,0.24,0.27,0.28,0.23,0.23,0.22,0.26,0.19,0.3,0.29,0.31,0.21,0.19,0.31,0.22,0.2,0.16,0.24,0.3,0.2,0.26,0.24,0.28,0.23,0.28,0.28,0.3,0.33,0.26,0.25,0.29
4000,0.37,0.22,0.24,0.22,0.29,0.37,0.21,0.26,0.24,0.24,0.25,0.23,0.26,0.23,0.27,0.23,0.15,0.31,0.26,0.2,0.37,0.26,0.23,0.26,0.31,0.25,0.23,0.23,0.34,0.25,0.3,0.25,0.29,0.24,0.25,0.3,0.29,0.26,0.2,0.29,0.24,0.26,0.24,0.26,0.3,0.3,0.22,0.24,0.27,0.23
4020,0.25,0.18,0.29,0.19,0.27,0.26,0.3,0.24,0.31,0.22,0.25,0.28,0.18,0.32,0.29,0.34,0.26,0.21,0.28,0.2,0.23,0.24,0.3,0.25,0.26,0.24,0.23,0.26,0.17,0.24,0.28,0.25,0.28,0.27,0.23,0.2,0.24,0.25,0.24,0.2,0.22,0.25,0.3,0.26,0.23,0.29,0.25,0.22,0.31,0.21
4040,0.25,0.2,0.22,0.21,0.29,0.26,0.24,0.2,0.35,0.19,0.19,0.32,0.15,0.2,0.2,0.24,0.26,0.26,0.27,0.2,0.23,0.24,0.24,0.2,0.23,0.24,0.23,0.25,0.33,0.29,0.26,0.24,0.22,0.29,0.21,0.27,0.31,0.2,0.21,0.24,0.29,0.27,0.21,0.22,0.27,0.3,0.28,0.27,0.26,0.18
4060,0.22,0.36,0.26,0.21,0.21,0.2,0.27,0.26,0.31,0.27,0.26,0.32,0.32,0.23,0.22,0.19,0.22,0.27,0.18,0.28,0.26,0.26,0.26,0.2,0.21,0.26,0.19,0.24,0.27,0.19,0.27,0.16,0.21,0.31,0.19,0.2,0.24,0.29,0.31,0.27,0.22,0.3,0.19,0.2,0.23,0.29,0.2,0.31,0.32,0.25
